annee_election;code_commune;bloc_centre;bloc_droite;bloc_droite_radicale;bloc_gauche;bloc_gauche_radicale;bloc_souverainiste_autres
2017;69006;20.846905537459286;20.629750271444085;27.759681505609844;21.10025334781035;2.099167571480275;7.564241766196164
2017;69007;25.0;21.332518337408313;28.23960880195599;14.731051344743276;2.0171149144254277;8.679706601466993
2017;69008;18.090452261306535;28.643216080402013;23.869346733668344;19.34673366834171;0.5025125628140703;9.547738693467336
2017;69009;27.350427350427353;21.367521367521366;20.843672456575682;22.4703611800386;1.2958367797077475;6.672180865729254
2017;69010;26.93409742120344;15.504616364215218;17.95606494746896;30.18147086914995;1.5600127347978352;7.8637376631645965
2017;69012;19.858156028368796;21.04018912529551;29.78723404255319;20.56737588652482;1.6548463356973995;7.092198581560284
2017;69013;21.021611001964637;23.772102161100197;28.929273084479373;18.860510805500983;0.9332023575638507;6.4833005893909625
2017;69014;22.658610271903324;18.27794561933535;24.018126888217523;19.637462235649547;1.3595166163141994;14.04833836858006
2017;69015;21.052631578947366;26.31578947368421;5.263157894736842;32.631578947368425;4.2105263157894735;10.526315789473683
2017;69016;21.904761904761905;23.809523809523807;27.61904761904762;10.476190476190476;1.9047619047619049;14.285714285714285
2017;69017;23.060344827586206;24.353448275862068;21.120689655172413;20.689655172413794;2.3706896551724137;8.405172413793103
2017;69018;23.09257375381485;25.635808748728383;26.042726347914545;15.666327568667345;1.2207527975584944;8.341810783316378
2017;69019;23.23699421965318;19.710982658959537;26.676300578034684;21.30057803468208;1.5028901734104045;7.572254335260116
2017;69020;28.641975308641975;14.074074074074074;23.703703703703706;27.40740740740741;2.9629629629629632;3.2098765432098766
2017;69021;23.328380386329865;18.27637444279346;19.61367013372957;26.894502228826152;1.634472511144131;10.25260029717682
2017;69022;19.937694704049843;23.98753894080997;25.233644859813083;19.937694704049843;1.557632398753894;9.345794392523365
2017;69023;21.794871794871796;29.273504273504276;25.961538461538463;13.354700854700855;0.3205128205128205;9.294871794871796
2017;69024;27.77777777777778;22.941646682653875;20.623501199040767;20.023980815347723;1.4788169464428458;7.154276578737011
2017;69026;23.02405498281787;30.240549828178693;25.773195876288657;13.058419243986256;0.6872852233676976;7.216494845360824
2017;69027;28.798532558850503;24.273922347905838;16.080709263222257;23.127483949862427;1.5132986854173036;6.206053194741669
2017;69028;27.966331794732557;29.242465381482486;16.426825957100192;19.46782514254684;0.8417051316861255;6.054846592451805
2017;69029;27.66958094663853;19.222188724751284;16.183298160988848;29.924630690382877;1.320470304492011;5.679831172746458
2017;69030;17.092337917485263;25.93320235756385;24.95088408644401;19.25343811394892;1.5717092337917484;11.19842829076621
2017;69031;22.315202231520225;16.457461645746164;24.546722454672246;19.525801952580196;1.2552301255230125;15.899581589958158
2017;69032;22.415291051259775;24.500434404865334;25.716768027801912;18.33188531711555;1.3900955690703736;7.6455256298870555
2017;69033;28.236672524897482;35.969537199765675;15.582893966022263;13.181019332161686;0.7029876977152899;6.32688927943761
2017;69034;31.133817026574505;29.322113939810247;11.029064525823209;23.341776499377495;0.8800927317219767;4.293135276692569
2017;69035;29.249011857707508;19.367588932806324;16.600790513833992;24.90118577075099;1.9762845849802373;7.905138339920949
2017;69036;18.638573743922205;21.88006482982172;30.63209076175041;18.80064829821718;1.6207455429497568;8.427876823338735
2017;69037;18.58974358974359;18.803418803418804;29.059829059829063;21.794871794871796;1.4957264957264957;10.256410256410255
2017;69038;15.892857142857142;22.678571428571427;22.857142857142858;26.42857142857143;2.142857142857143;10.0
2017;69039;20.876288659793815;22.938144329896907;26.03092783505155;23.195876288659793;2.3195876288659796;4.639175257731959
2017;69040;28.893979057591622;33.21335078534031;13.448952879581153;17.801047120418847;0.8835078534031414;5.7591623036649215
2017;69042;20.221606648199447;20.221606648199447;26.038781163434905;18.83656509695291;0.8310249307479225;13.850415512465375
2017;69043;31.55515370705244;30.0;13.182640144665461;18.95117540687161;0.7956600361663654;5.5153707052441225
2017;69044;28.019461934745276;49.39896966227819;8.614768174012594;10.589582140812821;0.48654836863194045;2.8906697195191757
2017;69045;22.30014025245442;24.26367461430575;28.330995792426368;16.97054698457223;0.8415147265077139;7.293127629733521
2017;69046;31.26012309685779;35.179786200194364;12.050534499514091;15.257531584062194;0.8098477486232589;5.442176870748299
2017;69047;28.69718309859155;32.92253521126761;11.091549295774648;20.246478873239436;0.8802816901408451;6.161971830985916
2017;69048;24.8;18.857142857142858;27.885714285714286;21.82857142857143;0.6857142857142857;5.942857142857143
2017;69049;26.732673267326735;35.6985698569857;13.421342134213422;17.10671067106711;0.935093509350935;6.105610561056106
2017;69050;24.51564828614009;26.751117734724296;17.95827123695976;23.770491803278688;1.3412816691505216;5.663189269746647
2017;69051;25.66995768688293;21.57968970380818;17.348377997179128;26.516220028208743;1.8335684062059237;7.052186177715091
2017;69052;30.09487666034156;30.32258064516129;14.573055028462997;17.722960151802656;1.1005692599620494;6.185958254269449
2017;69053;24.404761904761905;24.702380952380953;22.61904761904762;20.535714285714285;2.380952380952381;5.357142857142857
2017;69054;21.25;21.666666666666668;38.75;10.416666666666668;0.8333333333333334;7.083333333333333
