annee;code_commune;nom_commune;taux_chomage
2022;69088;Fontaines-sur-Saône;10.0819897630801
2022;69089;Francheville;9.90384531728483
2022;69090;Frontenas;3.98009950248756
2022;69091;Givors;18.0206055745523
2022;69092;Gleizé;10.3756384447378
2022;69093;Grandris;9.37286874335244
2022;69094;Grézieu-la-Varenne;6.24128041065523
2022;69095;Grézieu-le-Marché;3.48533979774498
2022;69096;Grigny-sur-Rhône;8.75947877805928
2022;69097;Les Haies;2.80215636585233
2022;69098;Les Halles;7.2
2022;69099;Haute-Rivoire;7.29166666666667
2022;69100;Irigny;9.10132118503316
2022;69102;Joux;10.3961225299526
2022;69103;Juliénas;7.40740740740741
2022;69104;Jullié;6.0
2022;69105;Lacenas;6.57098928636945
2022;69106;Lachassagne;8.18594844876361
2022;69107;Lamure-sur-Azergues;8.06286003194511
2022;69108;Lancié;5.51669415267104
2022;69109;Lantignié;6.92410515764097
2022;69110;Larajasse;3.79346680716544
2022;69111;Légny;6.53279284016629
2022;69112;Lentilly;7.57927502646045
2022;69113;Létra;9.11910631964221
2022;69114;Porte des Pierres Dorées;4.80112858512559
2022;69115;Limas;9.89317231769624
2022;69116;Limonest;6.83804627249357
2022;69117;Lissieu;6.66565138646131
2022;69118;Loire-sur-Rhône;7.81710914454277
2022;69119;Longes;4.62769328176025
2022;69120;Longessaigne;5.33560882075883
2022;69121;Lozanne;6.11246943765281
2022;69122;Lucenay;6.12414850915845
2022;69123;Lyon;11.0481817477231
2022;69124;Marchampt;5.50213475558597
2022;69125;Marcilly-d'Azergues;5.71824612752486
2022;69126;Marcy;5.78703703703704
2022;69127;Marcy-l'Étoile;8.18637671259586
2022;69130;Meaux-la-Montagne;6.79611650485437
2022;69131;Messimy;4.99638050119183
2022;69132;Meys;1.82480161324798
2022;69133;Millery;5.47415527266682
2022;69134;Moiré;3.80952380952381
2022;69135;Deux-Grosnes;8.54526983964974
2022;69136;Montagny;7.23090251613787
2022;69137;Montmelas-Saint-Sorlin;4.88036586456004
2022;69138;Montromant;6.11353711790393
2022;69139;Montrottier;5.95419847328244
2022;69140;Morancé;4.90633363068689
2022;69141;Mornant;6.32079721372832
2022;69142;La Mulatière;12.605199851734
2022;69143;Neuville-sur-Saône;9.90364025695932
2022;69145;Odenas;6.05535430160621
2022;69148;Orliénas;4.19908928073003
2022;69149;Oullins-Pierre-Bénite;11.4046475961601
2022;69151;Le Perréon;4.72563666077458
2022;69153;Poleymieux-au-Mont-d'Or;3.26790841924241
2022;69154;Pollionnay;5.04970123805501
2022;69155;Pomeys;3.27586206896552
2022;69156;Pommiers;4.7148288973384
2022;69157;Vindry-sur-Turdine;6.07585139318885
2022;69160;Poule-les-Écharmeaux;10.2971373676414
2022;69161;Propières;8.9905388803182
2022;69162;Quincié-en-Beaujolais;4.14684332767986
2022;69163;Quincieux;5.8211984642997
2022;69164;Ranchal;8.79814837009238
2022;69165;Régnié-Durette;4.75352112676056
2022;69166;Riverie;5.41199263790525
2022;69167;Rivolet;4.79452054794521
2022;69168;Rochetaillée-sur-Saône;10.8317883866559
2022;69169;Ronno;4.34476411991296
2022;69170;Rontalon;5.09733416641056
2022;69171;Sain-Bel;7.71581359816654
2022;69172;Salles-Arbuissonnas-en-Beaujolais;5.60070242246085
2022;69173;Sarcey;5.66033656790687
2022;69174;Les Sauvages;6.72553104954685
2022;69175;Savigny;5.90868488776047
2022;69176;Soucieu-en-Jarrest;4.92864283934022
2022;69177;Sourcieux-les-Mines;5.96840080578591
2022;69178;Souzy;8.03108808290155
2022;69179;Beauvallon;3.77431454055881
2022;69180;Saint-André-la-Côte;3.08467211577047
2022;69181;Saint-Appolinaire;3.57142857142857
2022;69182;Saint-Bonnet-des-Bruyères;7.01754385964912
2022;69183;Saint-Bonnet-le-Troncy;10.334519082767
2022;69184;Sainte-Catherine;7.53591790711277
2022;69186;Saint-Clément-de-Vers;5.74712643678161
2022;69187;Saint-Clément-les-Places;3.16316142429714
2022;69188;Saint-Clément-sur-Valsonne;7.30369961650637
2022;69189;Sainte-Colombe;9.01683279723411
2022;69190;Sainte-Consorce;4.18083244435386
2022;69191;Saint-Cyr-au-Mont-d'Or;7.79830933254258
2022;69192;Saint-Cyr-le-Chatoux;3.79746835443038
2022;69193;Saint-Cyr-sur-le-Rhône;5.08000701635442
2022;69194;Saint-Didier-au-Mont-d'Or;6.54600301659125
2022;69196;Saint-Didier-sur-Beaujeu;6.80218811717373
2022;69197;Saint-Étienne-des-Oullières;6.29728842388613
2022;69198;Saint-Étienne-la-Varenne;3.56355177948022
2022;69199;Saint-Fons;19.6068162203926
2022;69200;Saint-Forgeux;3.94736842105263
2022;69201;Sainte-Foy-l'Argentière;12.0550109038705
2022;69202;Sainte-Foy-lès-Lyon;9.37080553122238
2022;69203;Saint-Genis-l'Argentière;10.4569307869134
2022;69204;Saint-Genis-Laval;9.79451342455183
2022;69205;Saint-Genis-les-Ollières;6.01309894469296
2022;69206;Saint-Georges-de-Reneins;8.23523043357924
2022;69207;Saint-Germain-au-Mont-d'Or;9.67778952855718
2022;69208;Saint-Germain-Nuelles;5.11520661145347
2022;69209;Saint-Igny-de-Vers;4.81592273973481
2022;69212;Saint-Jean-des-Vignes;8.58297425378538
2022;69214;Saint-Jean-la-Bussière;6.78042754507249
2022;69215;Saint-Julien;4.62966282664617
2022;69216;Saint-Julien-sur-Bibost;5.79967057495811
2022;69217;Saint-Just-d'Avray;5.6496380926088
2022;69218;Saint-Lager;4.61145046961246
2022;69219;Saint-Laurent-d'Agny;5.8429133320423
2022;69220;Saint-Laurent-de-Chamousset;6.33888810127758
2022;69225;Saint-Marcel-l'Éclairé;3.7341411626435
2022;69227;Saint-Martin-en-Haut;4.42402565939924
2022;69228;Chabanière;5.43427775197399
2022;69229;Saint-Nizier-d'Azergues;6.57534246575342
2022;69230;Sainte-Paule;4.17022858965382
2022;69231;Saint-Pierre-la-Palud;7.71181548407252
2022;69233;Saint-Romain-au-Mont-d'Or;7.88820211473643
2022;69234;Saint-Romain-de-Popey;5.74052812858783
2022;69235;Saint-Romain-en-Gal;8.35502803092156
2022;69236;Saint-Romain-en-Gier;6.41773562657565
2022;69238;Saint-Symphorien-sur-Coise;7.36833084277775
2022;69239;Saint-Vérand;3.3500837520938
2022;69240;Saint-Vincent-de-Reins;4.08576416106433
2022;69241;Taluyers;4.45216903503431
2022;69242;Taponas;8.54096456727879
2022;69243;Tarare;14.9581377088244
2022;69244;Tassin-la-Demi-Lune;10.1810601879531
2022;69245;Ternand;5.62544973647592
2022;69246;Theizé;3.44719600288792
2022;69248;Thizy-les-Bourgs;10.8564535585042
2022;69249;Thurins;4.66582420526995
2022;69250;La Tour-de-Salvagny;5.34397203367198
2022;69252;Trèves;4.41071591767977
2022;69253;Tupin-et-Semons;3.37481278683841
2022;69254;Valsonne;5.85755925188367
2022;69255;Vaugneray;4.55166497995577
2022;69256;Vaulx-en-Velin;19.6013827722178
2022;69257;Vaux-en-Beaujolais;5.07936507936508
2022;69258;Vauxrenard;3.2051282051282
2022;69259;Vénissieux;19.5732629178331
2022;69260;Vernaison;8.37448582279228
2022;69261;Vernay;4.65606096437922
2022;69263;Villechenève;4.18970909470722
2022;69264;Villefranche-sur-Saône;15.0715875437562
2022;69265;Ville-sur-Jarnioux;3.09763149113985
2022;69266;Villeurbanne;13.2472938755087
2022;69267;Villié-Morgon;4.809951577263
2022;69268;Vourles;5.95977196790823
2022;69269;Yzeron;4.91756819206265
2022;69270;Chaponnay;4.53712190650779
2022;69271;Chassieu;9.02729049804376
2022;69272;Communay;5.49646606547668
2022;69273;Corbas;9.99986241572935
2022;69275;Décines-Charpieu;12.7851140964083
2022;69276;Feyzin;13.4266541858767
2022;69277;Genas;5.87485664441044
2022;69278;Genay;8.83323096950986
2022;69279;Jonage;6.59275523307542
2022;69280;Jons;6.96919816828156
2022;69281;Marennes;5.43933054393306
2022;69282;Meyzieu;10.9943519022707
2022;69283;Mions;9.74227407363213
2022;69284;Montanay;5.76787415248223
2022;69285;Pusignan;6.51400636290014
2022;69286;Rillieux-la-Pape;15.3835275890528
2022;69287;Saint-Bonnet-de-Mure;7.93935747128033
2022;69288;Saint-Laurent-de-Mure;6.29663116442613
2022;69289;Saint-Pierre-de-Chandieu;5.94085286249034
2022;69290;Saint-Priest;12.2465945146876
2022;69291;Saint-Symphorien-d'Ozon;6.66908696963669
2022;69292;Sathonay-Camp;7.79722079258878
2022;69293;Sathonay-Village;5.24648614848569
2022;69294;Sérézin-du-Rhône;5.23501346771746
2022;69295;Simandres;5.08487080186253
2022;69296;Solaize;4.69361147327249
2022;69297;Ternay;8.34106473407325
2022;69298;Toussieu;4.23696647777204
2022;69299;Colombier-Saugnieu;6.3045447203224
