CODGEO;LIBGEO;NBMEN21;NBPERS21;NBUC21;PMIMP21;Q121;Q221;Q321;Q3_Q1;D121;D221;D321;D421;D621;D721;D821;D921;RD;S80S2021;GI21;PACT21;PTSA21;PCHO21;PBEN21;PPEN21;PAUT21
87090;Mailhac-sur-Benaize;134;259;192,6;s;s;18050;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87091;Maisonnais-sur-Tardoire;200;376;282,8;s;s;17450;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87092;Marval;268;483;367,0;s;s;17670;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87093;Masléon;146;291;212,3;s;s;20880;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87094;Meilhac;206;510;340,1;s;s;23470;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87095;Meuzac;358;711;518,3;s;s;20480;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87096;La Meyze;382;826;579,8;s;s;21680;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87097;Val d'Issoire;527;985;736,2;s;s;18290;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87099;Moissannes;141;337;229,7;s;s;21380;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87100;Montrol-Sénard;119;230;169,1;s;s;21160;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87101;Mortemart;65;109;86,2;s;s;20510;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87103;Nantiat;746;1572;1110,1;s;s;20690;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87104;Nedde;212;417;304,4;s;s;18520;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87105;Neuvic-Entier;423;826;606,1;s;s;19840;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87106;Nexon;1096;2324;1638,6;50,0;16620;22890;29160;12540;10590;14970;17840;20490;25000;27610;31150;38190;3,6;4,7;0,281;61,4;52,8;1,8;6,8;34,4;4,2
87107;Nieul;654;1496;1030,3;s;s;25440;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87108;Nouic;240;439;330,9;s;s;18860;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87109;Oradour-Saint-Genest;169;328;242,1;s;s;18260;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87110;Oradour-sur-Glane;1101;2424;1684,9;50,0;16620;21810;28190;11570;11750;15280;17700;19890;24450;26780;29850;35990;3,1;3,8;0,253;64,8;57,3;2,1;5,4;31,6;3,6
87111;Oradour-sur-Vayres;795;1579;1154,2;s;s;19250;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87112;Pageas;286;593;424,2;s;s;20700;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87113;Le Palais-sur-Vienne;2616;5848;4055,3;54,0;16140;22810;29280;13140;8210;14060;17720;20320;25220;27690;31510;38160;4,6;5,9;0,294;57,7;53,0;2,0;2,7;40,0;2,3
87114;Panazol;4838;10771;7477,2;59,0;17380;24620;33390;16010;9980;15450;18840;21890;27700;31290;35930;44910;4,5;5,7;0,314;60,4;53,8;1,9;4,7;35,2;4,4
87115;Pensol;87;189;133,0;s;s;19710;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87116;Peyrat-de-Bellac;508;1045;755,9;s;s;20830;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87117;Peyrat-le-Château;458;838;633,0;s;s;19650;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87118;Peyrilhac;574;1326;906,6;s;s;22460;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87119;Pierre-Buffière;520;1063;762,8;s;s;21960;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87120;La Porcherie;242;506;363,4;s;s;20110;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87121;Rancon;232;455;332,0;s;s;17960;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87122;Razès;514;1124;786,9;s;s;22500;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87123;Rempnat;69;132;98,0;s;s;17340;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87124;Rilhac-Lastours;173;341;249,4;s;s;20530;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87125;Rilhac-Rancon;1943;4609;3142,8;64,0;19450;25550;32850;13390;13530;18180;20730;23010;27980;31070;35420;43220;3,2;4,1;0,270;63,4;58,3;1,6;3,5;32,0;4,6
87126;Rochechouart;1802;3529;2589,5;47,0;15610;21670;28360;12760;9010;14050;17060;19320;24080;26900;30680;37120;4,1;5,6;0,309;51,9;45,1;1,9;4,9;41,7;6,4
87127;La Roche-l'Abeille;265;582;408,4;s;s;20860;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87128;Saint-Pardoux-le-Lac;620;1342;937,0;s;s;20850;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87129;Royères;402;945;643,1;s;s;23990;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87130;Roziers-Saint-Georges;78;154;111,0;s;s;24400;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87131;Saillat-sur-Vienne;415;810;590,1;s;s;19870;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87132;Saint-Amand-le-Petit;56;122;86,0;s;s;17470;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87133;Saint-Amand-Magnazeix;229;485;345,2;s;s;19360;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87134;Sainte-Anne-Saint-Priest;76;147;106,8;s;s;18970;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87135;Saint-Auvent;455;947;675,5;s;s;20230;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87137;Saint-Bazile;64;123;91,9;s;s;16400;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87138;Saint-Bonnet-Briance;261;554;387,3;s;s;21500;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87139;Saint-Bonnet-de-Bellac;195;375;278,6;s;s;18590;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87140;Saint-Brice-sur-Vienne;745;1695;1166,2;s;s;22570;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87141;Saint-Cyr;320;676;481,8;s;s;22310;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87142;Saint-Denis-des-Murs;222;493;342,1;s;s;22150;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87143;Saint-Gence;886;2214;1472,0;62,0;19350;24910;31410;12070;13740;17700;20560;22760;26980;29620;33550;41530;3,0;4,3;0,281;70,9;64,8;1,5;4,6;25,1;4,0
87144;Saint-Genest-sur-Roselle;212;540;354,7;s;s;22190;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87145;Saint-Georges-les-Landes;120;226;169,6;s;s;18550;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87146;Saint-Germain-les-Belles;466;935;676,1;s;s;21560;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87147;Saint-Gilles-les-Forêts;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87148;Saint-Hilaire-Bonneval;394;983;651,1;s;s;24220;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87149;Saint-Hilaire-la-Treille;167;327;240,5;s;s;19710;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87150;Saint-Hilaire-les-Places;393;861;603,1;s;s;21100;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87151;Saint-Jean-Ligoure;198;476;317,6;s;s;22330;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87152;Saint-Jouvent;709;1630;1118,9;s;s;24660;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87153;Saint-Julien-le-Petit;145;258;197,7;s;s;17750;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87154;Saint-Junien;5436;10491;7699,6;46,0;15080;21720;29010;13930;7400;13130;16640;19340;24310;27280;31360;37570;5,1;6,8;0,320;58,8;52,9;2,2;3,7;37,2;4,0
87155;Saint-Junien-les-Combes;81;165;120,1;s;s;22620;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87156;Saint-Just-le-Martel;1056;2708;1794,6;66,0;19780;25940;33960;14180;14300;18330;21180;23380;28300;32080;36280;44580;3,1;4,4;0,295;71,4;65,5;1,9;4,0;23,7;4,9
87157;Saint-Laurent-les-Églises;368;853;583,3;s;s;23150;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87158;Saint-Laurent-sur-Gorre;627;1414;974,6;s;s;20430;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87159;Saint-Léger-la-Montagne;166;336;241,2;s;s;22110;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87160;Saint-Léger-Magnazeix;219;423;314,5;s;s;16750;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87161;Saint-Léonard-de-Noblat;2064;3949;2915,9;43,0;14730;21130;28250;13520;8710;13300;16170;18400;23370;26280;30400;37670;4,3;5,9;0,319;54,6;47,4;2,0;5,2;40,1;5,3
87162;Sainte-Marie-de-Vaux;94;200;141,6;s;s;21650;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87163;Saint-Martial-sur-Isop;61;115;87,2;s;s;16600;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87164;Saint-Martin-de-Jussac;244;557;383,2;s;s;21880;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87165;Saint-Martin-le-Mault;71;135;101,4;s;s;17510;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87166;Saint-Martin-le-Vieux;372;887;602,8;s;s;23480;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87167;Saint-Martin-Terressus;240;563;383,1;s;s;22370;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87168;Saint-Mathieu;553;1079;793,6;s;s;19630;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87169;Saint-Maurice-les-Brousses;425;1071;710,7;s;s;23080;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87170;Saint-Méard;157;346;241,8;s;s;19720;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87172;Saint-Ouen-sur-Gartempe;100;198;144,2;s;s;18960;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87174;Saint-Paul;543;1219;846,9;s;s;23480;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87176;Saint-Priest-Ligoure;285;628;437,3;s;s;22320;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87177;Saint-Priest-sous-Aixe;712;1670;1136,7;s;s;24210;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87178;Saint-Priest-Taurion;1249;2830;1948,0;56,0;18280;23520;29650;11370;12170;16950;19440;21570;25830;28030;31510;37090;3,0;3,9;0,250;65,5;59,7;2,5;3,3;32,4;2,1
87179;Saint-Sornin-la-Marche;105;212;152,9;s;s;17610;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87180;Saint-Sornin-Leulac;265;554;395,1;s;s;19690;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87181;Saint-Sulpice-Laurière;429;877;630,6;s;s;19570;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87182;Saint-Sulpice-les-Feuilles;608;1166;861,2;s;s;20470;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87183;Saint-Sylvestre;385;862;594,1;s;s;22840;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87185;Saint-Victurnien;744;1742;1187,0;s;s;23330;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87186;Saint-Vitte-sur-Briance;143;293;210,8;s;s;19340;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87187;Saint-Yrieix-la-Perche;3312;6301;4688,6;44,0;15600;21470;28690;13090;10090;13830;16920;19320;23850;26860;30800;38030;3,8;5,6;0,321;50,1;43,1;2,0;5,0;43,6;6,3
87188;Saint-Yrieix-sous-Aixe;191;450;304,3;s;s;24250;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87189;Les Salles-Lavauguyon;82;152;114,2;s;s;16740;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87190;Sauviat-sur-Vige;441;869;633,6;s;s;19510;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87191;Séreilhac;799;1819;1250,8;s;s;22700;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87192;Solignac;678;1578;1079,5;s;s;25790;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87193;Surdoux;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87194;Sussac;160;333;239,3;s;s;19550;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87195;Tersannes;62;125;90,7;s;s;16370;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87197;Thouron;242;568;384,3;s;s;21530;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87198;Vaulry;189;404;285,3;s;s;19110;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87199;Vayres;357;699;515,0;s;s;18480;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87200;Verneuil-Moustiers;62;121;88,5;s;s;16240;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87201;Verneuil-sur-Vienne;1944;4682;3156,3;69,0;21070;27620;35380;14310;15670;19430;22610;24860;29960;32990;37880;45880;2,9;3,8;0,259;68,8;62,9;1,4;4,5;27,0;4,2
87202;Veyrac;876;2176;1449,4;62,0;19470;24820;31880;12410;14270;18040;20600;22570;27640;30790;34160;42150;3,0;3,6;0,254;73,0;66,9;2,0;4,1;22,9;4,1
87203;Vicq-sur-Breuilh;526;1268;859,3;s;s;23640;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87204;Videix;107;211;156,0;s;s;16220;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
87205;Le Vigen;935;2268;1531,2;64,0;20100;25840;34050;13950;14370;18630;21550;23620;28580;31980;36050;45030;3,1;4,3;0,288;69,6;61,6;1,7;6,3;26,4;4,0
87206;Villefavard;70;119;93,9;s;s;18130;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88001;Les Ableuvenettes;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88002;Ahéville;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88003;Aingeville;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88004;Ainvelle;70;141;102,0;s;s;24480;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88005;Allarmont;109;216;156,9;s;s;20870;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88006;Ambacourt;142;317;219,2;s;s;23800;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88007;Ameuvelle;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88008;Anglemont;59;138;94,8;s;s;18940;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88009;Anould;1576;3343;2371,7;48,0;15950;21320;27610;11660;10990;14600;17230;19230;23400;26090;29340;34610;3,1;4,0;0,257;62,3;54,9;3,9;3,5;34,6;3,1
88010;Aouze;85;194;134,2;s;s;20390;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88011;Arches;742;1588;1120,8;s;s;22720;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88012;Archettes;533;1128;798,1;s;s;24460;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88013;Aroffe;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88014;Arrentès-de-Corcieux;75;170;116,4;s;s;20900;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88015;Attignéville;110;228;162,3;s;s;22050;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88016;Attigny;101;208;150,4;s;s;20980;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88017;Aulnois;61;146;98,1;s;s;22880;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88019;Autigny-la-Tour;78;152;110,4;s;s;22650;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88020;Autreville;80;196;130,5;s;s;24890;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88021;Autrey;100;256;169,2;s;s;20130;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88022;Auzainvilliers;90;210;144,7;s;s;21090;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88023;Avillers;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88024;Avrainville;40;109;70,1;s;s;22710;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88025;Avranville;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88026;Aydoilles;435;1053;711,6;s;s;25920;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88027;Badménil-aux-Bois;61;153;101,2;s;s;22190;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88028;La Baffe;233;619;405,9;s;s;25900;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88029;La Vôge-les-Bains;766;1515;1104,7;s;s;18880;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88030;Bainville-aux-Saules;56;122;85,6;s;s;21120;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88031;Balléville;47;106;74,6;s;s;24260;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88032;Ban-de-Laveline;556;1158;829,4;s;s;21300;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88033;Ban-de-Sapt;148;354;240,0;s;s;21190;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88035;Barbey-Seroux;55;133;88,3;s;s;20210;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88036;Barville;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88037;Basse-sur-le-Rupt;385;870;605,2;s;s;23110;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88038;Battexey;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88039;Baudricourt;138;330;219,7;s;s;22900;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88040;Bayecourt;116;254;179,3;s;s;22400;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88041;Bazegney;44;105;70,1;s;s;23940;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88042;Bazien;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88043;Bazoilles-et-Ménil;50;131;85,2;s;s;22740;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88044;Bazoilles-sur-Meuse;268;610;419,2;s;s;22610;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88045;Beaufremont;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88046;Beauménil;65;135;94,9;s;s;21120;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88047;Begnécourt;60;140;95,6;s;s;24770;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88048;Bellefontaine;399;974;657,8;s;s;22780;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88049;Belmont-lès-Darney;53;112;80,7;s;s;22830;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88050;Belmont-sur-Buttant;123;307;202,8;s;s;22360;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88051;Belmont-sur-Vair;57;127;86,9;s;s;22130;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88052;Belrupt;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88053;Belval;61;130;92,7;s;s;22250;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88054;Bertrimoutier;144;294;213,1;s;s;24310;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88055;Bettegney-Saint-Brice;55;153;98,2;s;s;24100;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88056;Bettoncourt;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88057;Le Beulay;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88058;Biécourt;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88059;Biffontaine;161;390;263,1;s;s;19870;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88060;Blémerey;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88061;Bleurville;151;311;226,8;s;s;22160;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88062;Blevaincourt;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88063;Bocquegney;54;133;89,6;s;s;23380;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88064;Bois-de-Champ;47;104;73,1;s;s;25220;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88065;Bonvillet;145;284;208,2;s;s;21040;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88066;Boulaincourt;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88068;La Bourgonce;368;878;595,8;s;s;22910;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88069;Bouxières-aux-Bois;61;149;100,0;s;s;26610;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88070;Bouxurulles;75;180;121,2;s;s;24230;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88071;Bouzemont;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88073;Brantigny;87;204;141,3;s;s;24400;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88074;Brechainville;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88075;La Bresse;2010;4015;2936,0;49,0;16860;22030;29640;12780;12020;15670;17990;20110;24420;27720;31800;39130;3,3;4,4;0,284;55,3;46,9;2,9;5,5;39,3;5,4
88076;Brouvelieures;203;433;303,5;s;s;19880;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88077;Brû;223;536;361,4;s;s;21620;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88078;Bruyères;1388;2637;1938,9;36,0;11260;17640;24730;13470;3110;8750;12910;15220;20500;23190;26700;33450;10,8;11,0;0,363;58,3;51,8;2,9;3,6;38,3;3,4
88079;Bulgnéville;686;1582;1081,8;s;s;23120;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88080;Bult;115;296;194,5;s;s;24420;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88081;Bussang;614;1160;870,1;s;s;21570;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88082;Celles-sur-Plaine;371;732;533,8;s;s;20250;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88083;Certilleux;98;223;157,5;s;s;23870;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88084;Chamagne;185;435;296,0;s;s;23890;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88085;Champdray;94;193;137,3;s;s;20640;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88086;Champ-le-Duc;239;527;370,8;s;s;22210;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88087;Chantraine;1606;3218;2329,8;57,0;17150;24740;35440;18290;11000;15720;18700;21480;28110;33090;38400;49670;4,5;6,3;0,348;63,6;55,8;2,0;5,8;29,8;6,6
88088;La Chapelle-aux-Bois;295;693;471,5;s;s;19300;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88089;La Chapelle-devant-Bruyères;246;573;394,4;s;s;20770;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88090;Charmes;2132;4370;3110,4;41,0;11690;19330;26550;14860;4880;10260;13510;16670;21940;24810;28720;35750;7,3;9,8;0,367;65,9;59,7;3,2;3,0;28,8;5,3
88091;Charmois-devant-Bruyères;169;386;265,5;s;s;23380;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88092;Charmois-l'Orgueilleux;220;538;359,3;s;s;20530;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88093;Châtas;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88094;Châtel-sur-Moselle;723;1575;1094,0;s;s;20740;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88095;Châtenois;758;1588;1119,8;s;s;19340;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
88096;Châtillon-sur-Saône;51;103;75,4;s;s;20510;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
