code_commune;nom_commune;taux_chomage_2012;population_2012;nb_menages_fiscaux_2012;nb_personnes_menages_fiscaux_2012;revenu_median_2012;nb_etablissements_2012;effectifs_salaries_2012;bloc_centre_2012;bloc_droite_2012;bloc_droite_radicale_2012;bloc_gauche_2012;bloc_gauche_radicale_2012;bloc_souverainiste_autres_2012;taux_chomage_2017;population_2017;nb_menages_fiscaux_2017;nb_personnes_menages_fiscaux_2017;revenu_median_2017;nb_etablissements_2017;effectifs_salaries_2017;bloc_centre_2017;bloc_droite_2017;bloc_droite_radicale_2017;bloc_gauche_2017;bloc_gauche_radicale_2017;bloc_souverainiste_autres_2017;taux_chomage_2022;population_2022;nb_menages_fiscaux_2022;nb_personnes_menages_fiscaux_2022;revenu_median_2022;nb_etablissements_2022;effectifs_salaries_2022;bloc_centre_2022;bloc_droite_2022;bloc_droite_radicale_2022;bloc_gauche_2022;bloc_gauche_radicale_2022;bloc_souverainiste_autres_2022;bloc_centre_delta_12_17;bloc_centre_delta_17_22;bloc_droite_delta_12_17;bloc_droite_delta_17_22;bloc_droite_radicale_delta_12_17;bloc_droite_radicale_delta_17_22;bloc_gauche_delta_12_17;bloc_gauche_delta_17_22;bloc_gauche_radicale_delta_12_17;bloc_gauche_radicale_delta_17_22;bloc_souverainiste_autres_delta_12_17;bloc_souverainiste_autres_delta_17_22;taux_chomage_delta_12_17;taux_chomage_delta_17_22;population_delta_12_17;population_delta_17_22;nb_menages_fiscaux_delta_12_17;nb_menages_fiscaux_delta_17_22;nb_personnes_menages_fiscaux_delta_12_17;nb_personnes_menages_fiscaux_delta_17_22;revenu_median_delta_12_17;revenu_median_delta_17_22;nb_etablissements_delta_12_17;nb_etablissements_delta_17_22;effectifs_salaries_delta_12_17;effectifs_salaries_delta_17_22;salaries_par_etablissement_2012;personnes_par_menage_fiscal_2012;salaries_par_etablissement_2017;personnes_par_menage_fiscal_2017;salaries_par_etablissement_2022;personnes_par_menage_fiscal_2022;bloc_gagnant_2012;bloc_gagnant_2017;bloc_gagnant_2022
69175;Savigny;4.98442367601246;1990.0;763.0;2056.0;21955.2;74.0;1070.0;13.946117274167989;32.88431061806656;17.35340729001585;29.95245641838352;1.584786053882726;4.27892234548336;6.81919457186782;2009.0;814.0;2064.0;24160.0;72.0;1246.0;24.13793103448276;21.532567049808428;23.984674329501917;18.237547892720308;1.1494252873563218;10.957854406130268;5.90868488776047;1970.0;834.0;2044.0;26710.0;75.0;1472.0;35.08095605242868;6.861989205859677;30.68619892058597;22.97609868928296;1.0794140323824208;3.3153430994602933;10.191813760314773;10.94302501794592;-11.35174356825813;-14.67057784394875;6.631267039486069;6.701524591084052;-11.714908525663212;4.738550796562652;-0.4353607665264043;-0.07001125497390093;6.6789320606469085;-7.6425113066699755;1.8347708958553604;-0.9105096841073506;19.0;-39.0;51.0;20.0;8.0;-20.0;2204.7999999999993;2550.0;-2.0;3.0;176.0;226.0;14.45945945945946;2.6946264744429884;17.305555555555557;2.5356265356265357;19.626666666666665;2.45083932853717;bloc_droite;bloc_centre;bloc_centre
69176;Soucieu-en-Jarrest;5.64220183486239;4198.0;1492.0;3995.0;23825.4;79.0;355.0;12.427745664739884;34.145334434351774;15.937241948802642;34.02146985962015;1.3625103220478945;2.1056977704376547;5.57006092244651;4515.0;1695.0;4560.0;25270.0;66.0;318.0;28.57142857142857;23.658352229780803;19.349962207105065;20.40816326530612;1.058201058201058;6.953892668178383;4.92864283934022;4652.0;1717.0;4464.0;28010.0;72.0;297.0;35.43453935098844;5.296531145095114;29.653114509511376;25.92316299888101;1.081685938082805;2.610966057441253;16.143682906688685;6.863110779559868;-10.486982204570971;-18.36182108468569;3.412720258302423;10.30315230240631;-13.613306594314029;5.514999733574893;-0.30430926384683654;0.02348487988174708;4.848194897740727;-4.34292661073713;-0.07214091241587983;-0.6414180831062897;317.0;137.0;203.0;22.0;565.0;-96.0;1444.5999999999985;2740.0;-13.0;6.0;-37.0;-21.0;4.493670886075949;2.677613941018767;4.818181818181818;2.690265486725664;4.125;2.599883517763541;bloc_droite;bloc_centre;bloc_centre
69177;Sourcieux-les-Mines;5.78541527838981;1990.0;750.0;2052.0;24147.1;20.0;55.0;12.217898832684824;28.01556420233463;18.21011673151751;37.5875486381323;1.4785992217898831;2.490272373540856;6.29370629377414;2029.0;772.0;2070.0;25260.0;25.0;61.0;27.25779967159277;19.786535303776684;19.129720853858785;23.97372742200329;1.8883415435139572;7.963875205254515;5.96840080578591;2098.0;826.0;2132.0;28780.0;28.0;74.0;33.92307692307692;4.538461538461538;27.615384615384613;28.692307692307693;1.5384615384615383;3.692307692307693;15.039900838907947;6.665277251484149;-8.229028898557946;-15.248073765315146;0.9196041223412763;8.485663761525828;-13.613821216129008;4.718580270304404;0.4097423217240741;-0.3498800050524189;5.473602831713659;-4.271567512946822;0.5082910153843301;-0.32530548798823045;39.0;69.0;22.0;54.0;18.0;62.0;1112.9000000000015;3520.0;5.0;3.0;6.0;13.0;2.75;2.736;2.44;2.6813471502590676;2.642857142857143;2.5811138014527844;bloc_gauche;bloc_centre;bloc_centre
69178;Souzy;4.8780487804878;772.0;279.0;743.0;20531.8;17.0;128.0;10.666666666666668;27.33333333333333;27.77777777777778;29.33333333333333;2.2222222222222223;2.666666666666667;8.06045340050378;813.0;298.0;767.0;21090.0;19.0;153.0;18.004338394793926;16.48590021691974;35.140997830802604;18.655097613882862;1.5184381778741864;10.19522776572668;8.03108808290155;767.0;295.0;707.0;22290.0;28.0;255.0;22.748815165876778;4.028436018957346;43.3649289099526;21.80094786729858;2.132701421800948;5.924170616113744;7.337671728127258;4.7444767710828515;-10.847433116413587;-12.457464197962395;7.3632200530248255;8.223931079149999;-10.678235719450466;3.1458502534157162;-0.7037840443480359;0.6142632439267615;7.5285610990600125;-4.271057149612935;3.18240462001598;-0.029365317602231045;41.0;-46.0;19.0;-3.0;24.0;-60.0;558.2000000000007;1200.0;2.0;9.0;25.0;102.0;7.529411764705882;2.663082437275986;8.052631578947368;2.5738255033557045;9.107142857142858;2.3966101694915256;bloc_gauche;bloc_droite_radicale;bloc_droite_radicale
69179;Beauvallon;4.86154302974546;1698.0;637.0;1661.0;23576.7;80.0;542.0;10.714285714285714;27.55102040816326;16.632653061224488;40.40816326530612;2.2448979591836733;2.4489795918367347;5.90518741684027;4013.0;1556.0;4173.0;25750.0;69.0;519.0;31.358249772105744;20.601640838650862;19.05195989061076;21.9690063810392;1.0027347310847767;6.01640838650866;3.77431454055881;4198.0;1614.0;4171.0;28510.0;84.0;492.0;36.98248407643312;5.015923566878981;30.4140127388535;24.40286624203821;0.8359872611464968;2.348726114649682;20.64396405782003;5.6242343043273735;-6.9493795695123985;-15.58571727177188;2.4193068293862723;11.36205284824274;-18.43915688426692;2.4338598609990107;-1.2421632280988966;-0.16674746993827994;3.567428794671925;-3.667682271858978;1.04364438709481;-2.1308728762814595;2315.0;185.0;919.0;58.0;2512.0;-2.0;2173.2999999999993;2760.0;-11.0;15.0;-23.0;-27.0;6.775;2.607535321821036;7.521739130434782;2.6818766066838045;5.857142857142857;2.5842627013630732;bloc_gauche;bloc_centre;bloc_centre
69180;Saint-André-la-Côte;2.5974025974026;279.0;100.0;284.0;21635.7;4.0;9.0;7.0588235294117645;37.64705882352941;18.823529411764707;30.58823529411765;2.3529411764705883;3.5294117647058822;7.05128205128205;284.0;102.0;274.0;23670.0;4.0;10.0;18.6046511627907;28.48837209302325;20.348837209302324;22.093023255813957;3.488372093023256;6.976744186046512;3.08467211577047;274.0;112.0;248.0;26220.0;3.0;2.0;27.932960893854748;3.910614525139665;32.402234636871505;30.726256983240223;0.0;5.027932960893855;11.545827633378934;9.32830973106405;-9.158686730506162;-24.577757567883587;1.525307797537618;12.05339742756918;-8.495212038303691;8.633233727426266;1.1354309165526675;-3.488372093023256;3.4473324213406293;-1.9488112251526566;4.45387945387945;-3.9666099355115803;5.0;-10.0;2.0;10.0;-10.0;-26.0;2034.2999999999993;2550.0;0.0;-1.0;1.0;-8.0;2.25;2.84;2.5;2.6862745098039214;0.6666666666666666;2.2142857142857144;bloc_droite;bloc_droite;bloc_droite_radicale
69181;Saint-Appolinaire;7.2289156626506;189.0;69.0;167.0;20920.7;2.0;3.0;12.844036697247708;21.100917431192663;25.68807339449541;38.53211009174312;1.834862385321101;0.0;5.66037735849624;213.0;76.0;200.0;22140.0;2.0;4.0;12.93103448275862;19.82758620689655;22.41379310344828;35.3448275862069;2.586206896551724;6.896551724137931;3.57142857142857;235.0;76.0;195.0;23600.0;1.0;2.0;26.27118644067797;5.932203389830509;37.28813559322034;29.66101694915254;0.0;0.847457627118644;0.08699778551091164;13.34015195791935;-1.2733312242961112;-13.895382817066043;-3.2742802910471305;14.874342489772058;-3.187282505536224;-5.683810637054357;0.7513445112306232;-2.586206896551724;6.896551724137931;-6.049094097019287;-1.5685383041543597;-2.0889487870676704;24.0;22.0;7.0;0.0;33.0;-5.0;1219.2999999999993;1460.0;0.0;-1.0;1.0;-2.0;1.5;2.420289855072464;2.0;2.6315789473684212;2.0;2.5657894736842106;bloc_gauche;bloc_gauche;bloc_droite_radicale
69182;Saint-Bonnet-des-Bruyères;3.38983050847458;387.0;172.0;356.0;17491.1;7.0;35.0;11.673151750972762;34.63035019455253;35.019455252918284;16.731517509727624;1.1673151750972763;0.7782101167315175;5.45454545454545;356.0;173.0;362.0;18900.0;8.0;31.0;15.546218487394958;26.47058823529412;33.193277310924366;13.025210084033615;2.5210084033613445;9.243697478991598;7.01754385964912;372.0;178.0;350.0;20040.0;9.0;30.0;28.62903225806452;4.838709677419355;41.935483870967744;19.758064516129032;1.6129032258064515;3.225806451612903;3.873066736422196;13.082813770669562;-8.159761959258407;-21.631878557874764;-1.8261779419939188;8.742206560043378;-3.7063074256940087;6.732854432095417;1.3536932282640681;-0.908105177554893;8.46548736226008;-6.0178910273786945;2.0647149460708696;1.56299840510367;-31.0;16.0;1.0;5.0;6.0;-12.0;1408.9000000000015;1140.0;1.0;1.0;-4.0;-1.0;5.0;2.0697674418604652;3.875;2.092485549132948;3.3333333333333335;1.9662921348314606;bloc_droite_radicale;bloc_droite_radicale;bloc_droite_radicale
69183;Saint-Bonnet-le-Troncy;6.71641791044776;301.0;129.0;293.0;19737.5;2.0;15.0;16.019417475728158;37.86407766990291;21.35922330097087;21.84466019417476;0.4854368932038834;2.4271844660194173;6.10687022917924;313.0;140.0;309.0;20030.0;;;18.0;30.0;28.5;14.499999999999998;0.5;8.5;10.334519082767;311.0;144.0;294.0;18790.0;;;32.27513227513227;7.4074074074074066;36.507936507936506;20.105820105820104;1.5873015873015872;2.1164021164021163;1.980582524271842;14.275132275132272;-7.864077669902912;-22.592592592592595;7.140776699029129;8.007936507936506;-7.344660194174763;5.605820105820106;0.01456310679611661;1.0873015873015872;6.072815533980583;-6.383597883597884;-0.6095476812685199;4.227648853587761;12.0;-2.0;11.0;4.0;16.0;-15.0;292.5;-1240.0;;;;;7.5;2.2713178294573644;;2.2071428571428573;;2.0416666666666665;bloc_droite;bloc_droite;bloc_droite_radicale
69184;Sainte-Catherine;4.52586206896552;950.0;367.0;927.5;21666.9;16.0;43.0;13.91304347826087;31.30434782608696;20.695652173913043;29.043478260869566;2.608695652173913;2.4347826086956523;7.17138740536641;980.0;385.0;981.0;23430.0;15.0;37.0;16.92844677137871;21.46596858638744;27.57417102966841;23.909249563699824;0.6980802792321117;9.424083769633508;7.53591790711277;981.0;426.0;1024.0;25850.0;16.0;42.0;31.56146179401993;6.4784053156146175;32.05980066445183;24.91694352159469;1.32890365448505;3.654485049833888;3.0154032931178403;14.63301502264122;-9.83837923969952;-14.987563270772823;6.878518855755367;4.485629634783418;-5.134228697169743;1.0076939578948654;-1.9106153729418014;0.6308233752529384;6.989301160937856;-5.769598719799621;2.6455253364008904;0.36453050174636026;30.0;1.0;18.0;41.0;53.5;43.0;1763.0999999999985;2420.0;-1.0;1.0;-6.0;5.0;2.6875;2.52724795640327;2.466666666666667;2.548051948051948;2.625;2.403755868544601;bloc_droite;bloc_droite_radicale;bloc_droite_radicale
69185;Saint-Christophe;;;103.0;226.5;15032.0;;;8.227848101265822;32.91139240506329;31.0126582278481;25.949367088607595;0.6329113924050633;1.2658227848101269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.1990291262135924;;;;;bloc_droite;;
69186;Saint-Clément-de-Vers;3.92156862745098;220.0;86.0;208.0;17521.0;4.0;18.0;11.03896103896104;37.66233766233766;24.67532467532468;17.532467532467532;5.194805194805195;3.896103896103896;9.90099009872563;226.0;89.0;201.0;21250.0;6.0;24.0;15.0;27.500000000000004;34.375;12.5;1.25;9.375;5.74712643678161;205.0;92.0;199.0;21070.0;4.0;21.0;30.967741935483872;4.516129032258064;47.74193548387097;13.548387096774196;0.0;3.225806451612903;3.9610389610389607;15.967741935483872;-10.16233766233766;-22.98387096774194;9.699675324675319;13.366935483870968;-5.032467532467532;1.0483870967741957;-3.9448051948051948;-1.25;5.478896103896104;-6.149193548387097;5.979421471274651;-4.153863661944021;6.0;-21.0;3.0;3.0;-7.0;-2.0;3729.0;-180.0;2.0;-2.0;6.0;-3.0;4.5;2.4186046511627906;4.0;2.258426966292135;5.25;2.1630434782608696;bloc_droite;bloc_droite_radicale;bloc_droite_radicale
69187;Saint-Clément-les-Places;7.36196319018405;621.0;253.0;657.5;19098.0;16.0;55.0;8.488063660477453;33.15649867374005;15.119363395225465;37.40053050397878;2.9177718832891246;2.9177718832891246;8.47457627102334;640.0;261.0;659.0;21500.0;11.0;29.0;16.75;22.25;21.5;29.5;1.0;9.0;3.16316142429714;669.0;290.0;690.0;22840.0;15.0;108.0;28.03970223325062;5.955334987593052;31.265508684863523;29.03225806451613;1.7369727047146404;3.970223325062035;8.261936339522547;11.289702233250619;-10.906498673740053;-16.29466501240695;6.380636604774535;9.765508684863523;-7.9005305039787785;-0.46774193548386833;-1.9177718832891246;0.7369727047146404;6.082228116710875;-5.029776674937965;1.1126130808392896;-5.3114148467261995;19.0;29.0;8.0;29.0;1.5;31.0;2402.0;1340.0;-5.0;4.0;-26.0;79.0;3.4375;2.5988142292490117;2.6363636363636362;2.524904214559387;7.2;2.3793103448275863;bloc_gauche;bloc_gauche;bloc_droite_radicale
69188;Saint-Clément-sur-Valsonne;5.07462686567164;818.0;290.0;789.0;19621.7;13.0;108.0;9.798994974874372;32.41206030150754;24.12060301507537;30.402010050251256;1.256281407035176;2.010050251256281;9.97356767396217;909.0;295.0;792.0;21720.0;10.0;131.0;20.273348519362187;22.323462414578582;24.601366742596813;22.55125284738041;1.366742596810934;8.88382687927107;7.30369961650637;904.0;324.0;818.0;22990.0;11.0;123.0;26.516853932584272;6.51685393258427;36.40449438202247;26.06741573033708;1.1235955056179776;3.3707865168539324;10.474353544487816;6.243505413222085;-10.088597886928955;-15.806608481994314;0.4807637275214418;11.803127639425657;-7.850757202870845;3.5161628829566673;0.11046118977575792;-0.2431470911929563;6.873776628014788;-5.5130403624171365;4.898940808290531;-2.6698680574558002;91.0;-5.0;5.0;29.0;3.0;26.0;2098.2999999999993;1270.0;-3.0;1.0;23.0;-8.0;8.307692307692308;2.720689655172414;13.1;2.6847457627118643;11.181818181818182;2.5246913580246915;bloc_droite;bloc_droite_radicale;bloc_droite_radicale
69189;Sainte-Colombe;9.76593081125087;1868.0;848.0;1798.0;20562.2;48.0;439.0;9.680365296803654;33.242009132420094;17.534246575342465;35.25114155251142;1.9178082191780823;2.374429223744292;10.0791259687652;1909.0;957.0;1911.0;22530.0;58.0;437.0;25.47254725472548;23.76237623762376;22.32223222322232;20.61206120612061;1.08010801080108;6.750675067506751;9.01683279723411;1994.0;1052.0;2017.0;24850.0;70.0;541.0;31.428571428571427;5.966386554621849;31.68067226890756;26.89075630252101;1.092436974789916;2.941176470588235;15.792181957921827;5.956024173845947;-9.479632894796335;-17.79598968300191;4.787985647879854;9.358440045685242;-14.63908034639081;6.278695096400398;-0.8377002083770022;0.012328963988835984;4.376245843762458;-3.8094985969185156;0.3131951575143308;-1.0622931715310902;41.0;85.0;109.0;95.0;113.0;106.0;1967.7999999999993;2320.0;10.0;12.0;-2.0;104.0;9.145833333333334;2.1202830188679247;7.5344827586206895;1.9968652037617556;7.728571428571429;1.917300380228137;bloc_gauche;bloc_centre;bloc_droite_radicale
69190;Sainte-Consorce;5.57618494508572;1849.0;698.0;1960.5;27413.3;56.0;587.0;13.984374999999998;36.328125;15.078125;31.171875;0.625;2.8125;6.34441087626912;1939.0;770.0;2093.0;28150.0;60.0;576.0;28.384615384615387;28.76923076923077;15.615384615384617;20.23076923076923;0.6153846153846154;6.384615384615384;4.18083244435386;2109.0;856.0;2182.0;31740.0;76.0;545.0;38.62951807228915;7.906626506024097;27.259036144578317;22.89156626506024;0.9036144578313252;2.409638554216868;14.400240384615389;10.244902687673765;-7.55889423076923;-20.862604263206673;0.5372596153846168;11.6436515291937;-10.94110576923077;2.6607970342910114;-0.009615384615384581;0.2882298424467098;3.572115384615384;-3.974976830398516;0.7682259311833999;-2.1635784319152602;90.0;170.0;72.0;86.0;132.5;89.0;736.7000000000007;3590.0;4.0;16.0;-11.0;-31.0;10.482142857142858;2.8087392550143266;9.6;2.7181818181818183;7.171052631578948;2.5490654205607477;bloc_droite;bloc_droite;bloc_centre
69191;Saint-Cyr-au-Mont-d'Or;7.99983403942797;5485.0;2042.0;5497.5;36023.3;138.0;1346.0;10.79136690647482;53.45877144438296;10.348644161593802;22.855561704482568;0.857775318206973;1.6878804648588823;8.73075410946261;5576.0;2210.0;5721.0;37330.0;141.0;1406.0;27.156632786030755;49.98696898618712;8.079228563982278;11.519416210581184;0.547302580140735;2.7104508730779258;7.79830933254258;6113.0;2332.0;5934.0;45530.0;180.0;1628.0;48.228542914171655;10.479041916167663;22.10578842315369;17.14071856287425;0.4241516966067864;1.621756487025948;16.365265879555935;21.0719101281409;-3.471802458195839;-39.50792707001946;-2.2694155976115233;14.026559859171412;-11.336145493901384;5.621302352293068;-0.310472738066238;-0.12315088353394854;1.0225704082190434;-1.0886943860519778;0.7309200700346405;-0.9324447769200308;91.0;537.0;168.0;122.0;223.5;213.0;1306.699999999997;8200.0;3.0;39.0;60.0;222.0;9.753623188405797;2.692213516160627;9.97163120567376;2.58868778280543;9.044444444444444;2.544596912521441;bloc_droite;bloc_droite;bloc_centre
69192;Saint-Cyr-le-Chatoux;14.9253731343284;136.0;49.0;135.0;23340.0;3.0;5.0;14.444444444444445;25.555555555555557;16.666666666666664;37.77777777777778;0.0;5.555555555555555;2.8571428570618;145.0;54.0;150.0;24170.0;4.0;4.0;34.69387755102041;20.40816326530612;23.46938775510204;18.367346938775512;0.0;3.061224489795918;3.79746835443038;156.0;59.0;147.0;26210.0;4.0;5.0;38.84297520661157;2.479338842975207;33.057851239669425;23.96694214876033;0.0;1.6528925619834711;20.249433106575964;4.149097655591163;-5.147392290249439;-17.928824422330912;6.802721088435376;9.588463484567384;-19.410430839002267;5.59959520998482;0.0;0.0;-2.494331065759637;-1.408331927812447;-12.0682302772666;0.9403254973685802;9.0;11.0;5.0;5.0;15.0;-3.0;830.0;2040.0;1.0;0.0;-1.0;1.0;1.6666666666666667;2.7551020408163267;1.0;2.7777777777777777;1.25;2.4915254237288136;bloc_gauche;bloc_centre;bloc_centre
69193;Saint-Cyr-sur-le-Rhône;4.02010050251256;1270.0;449.0;1275.0;26685.5;27.0;106.0;9.88095238095238;36.66666666666666;17.142857142857142;32.38095238095238;1.0714285714285714;2.857142857142857;5.33789690344275;1306.0;473.0;1311.0;29360.0;19.0;113.0;26.6984505363528;27.056019070321813;21.81168057210965;16.090584028605484;1.3110846245530394;7.032181168057211;5.08000701635442;1273.0;493.0;1310.0;32580.0;18.0;106.0;37.60964912280701;7.785087719298247;33.223684210526315;19.407894736842103;0.219298245614035;1.7543859649122806;16.817498155400422;10.911198586454205;-9.610647596344844;-19.270931351023567;4.668823429252509;11.412003638416664;-16.290368352346896;3.3173107082366187;0.23965605312446803;-1.0917863789390045;4.1750383109143545;-5.2777952031449304;1.31779640093019;-0.2578898870883295;36.0;-33.0;24.0;20.0;36.0;-1.0;2674.5;3220.0;-8.0;-1.0;7.0;-7.0;3.925925925925926;2.8396436525612474;5.947368421052632;2.7716701902748415;5.888888888888889;2.657200811359026;bloc_droite;bloc_droite;bloc_centre
69194;Saint-Didier-au-Mont-d'Or;7.60542168674699;6466.0;2444.0;6528.5;37413.0;215.0;2099.0;11.723514795572624;57.420374971764176;7.906031172351479;21.188163541901968;0.5421278518183872;1.2197876665913712;7.41279069767442;6785.0;2650.0;6861.0;38160.0;254.0;2163.0;26.87798523664785;51.671732522796354;6.773773339122884;11.115935735996526;0.4776378636561007;3.0829353017802865;6.54600301659125;7405.0;2775.0;7160.0;47370.0;296.0;2269.0;45.784615384615385;13.6;22.95384615384616;16.0;0.2256410256410256;1.435897435897436;15.154470441075224;18.906630147967537;-5.748642448967821;-38.07173252279635;-1.1322578332285955;16.180072814723278;-10.072227805905442;4.884064264003474;-0.06448998816228646;-0.2519968380150751;1.8631476351889154;-1.6470378658828506;-0.19263098907256992;-0.8667876810831698;319.0;620.0;206.0;125.0;332.5;299.0;747.0;9210.0;39.0;42.0;64.0;106.0;9.762790697674419;2.6712356792144027;8.515748031496063;2.5890566037735847;7.66554054054054;2.58018018018018;bloc_droite;bloc_droite;bloc_centre
69195;Saint-Didier-sous-Riverie;;;448.0;1190.0;20952.9;;;9.346991037131884;34.05889884763124;20.23047375160051;30.089628681177977;1.1523687580025608;5.121638924455826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.65625;;;;;bloc_droite;;
69196;Saint-Didier-sur-Beaujeu;6.6006600660066;637.0;235.0;615.5;20215.2;12.0;55.0;16.338028169014084;27.88732394366197;27.04225352112676;23.943661971830984;2.2535211267605635;2.535211267605634;5.9544361062952;616.0;226.0;553.0;21650.0;19.0;45.0;16.964285714285715;20.535714285714285;31.84523809523809;19.34523809523809;0.8928571428571428;10.416666666666668;6.80218811717373;603.0;249.0;570.0;23800.0;17.0;39.0;30.517711171662125;3.2697547683923704;37.87465940054496;23.705722070844686;0.544959128065395;4.087193460490464;0.6262575452716312;13.55342545737641;-7.351609657947684;-17.265959517321914;4.802984574111331;6.029421305306865;-4.598423876592893;4.360483975606595;-1.3606639839034207;-0.34789801479174776;7.881455399061034;-6.329473206176204;-0.6462239597114001;0.8477520108785308;-21.0;-13.0;-9.0;23.0;-62.5;17.0;1434.7999999999993;2150.0;7.0;-2.0;-10.0;-6.0;4.583333333333333;2.619148936170213;2.3684210526315788;2.4469026548672566;2.2941176470588234;2.289156626506024;bloc_droite;bloc_droite_radicale;bloc_droite_radicale
69197;Saint-Étienne-des-Oullières;4.91452991452991;2019.0;725.0;1944.5;21508.9;54.0;194.0;9.965635738831615;34.106529209622;26.54639175257732;24.91408934707904;1.4604810996563573;3.006872852233677;6.48408917654357;2207.0;822.0;2169.0;22790.0;54.0;186.0;22.575516693163756;23.13195548489666;30.286168521462635;15.023847376788554;1.9077901430842603;7.074721780604134;6.29728842388613;2236.0;872.0;2202.0;25270.0;55.0;186.0;34.26204819277108;6.400602409638554;36.82228915662651;19.126506024096383;0.8283132530120483;2.560240963855421;12.60988095433214;11.686531499607327;-10.974573724725342;-16.731353075258106;3.7397767688853136;6.536120635163876;-9.890241970290488;4.102658647307829;0.447309043427903;-1.079476890072212;4.067848928370457;-4.514480816748712;1.5695592620136596;-0.18680075265744023;188.0;29.0;97.0;50.0;224.5;33.0;1281.0999999999985;2480.0;0.0;1.0;-8.0;0.0;3.5925925925925926;2.6820689655172414;3.4444444444444446;2.6386861313868613;3.381818181818182;2.5252293577981653;bloc_droite;bloc_droite_radicale;bloc_droite_radicale
